,Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status
2162,4/22/2021,6:10:00 PM,0,172.6,0,4.037,3.354,5.0188,2.0582,1,NA
2163,4/22/2021,6:20:00 PM,0,290.8,0,10.229,11.7124,17.5468,9.1576,0.8,NA
2164,4/22/2021,6:30:00 PM,0,366.8,0,16.185,32.939,20.696,15.405,1,NA
2165,4/22/2021,6:40:00 PM,0,123.2,0,43.213,50.22,44.47,29.55,1,NA
2166,4/22/2021,6:50:00 PM,0,67.5,0,25.086,23.24,23.31,14.9,1,NA
2167,4/22/2021,7:00:00 PM,0,123.2,0,23.864,19.86,19.68,12.383,1,NA
2168,4/22/2021,7:10:00 PM,0,91.1,0,18.13,12.472,13.641,8.306,0.9,NA
2169,4/22/2021,7:20:00 PM,0,173.4,0,8.257,5.416,10.017,4.512,1,NA
2170,4/22/2021,7:30:00 PM,0,93.5,0,6.001,2.7948,4.106,1.86,0.7,NA
2171,4/22/2021,7:40:00 PM,0,192.6,0,1.958,1.4958,4.8712,1.981,1,NA
2172,4/22/2021,7:50:00 PM,0,201.8,0,6.593,5.8419,8.105,2.722,1,NA
2173,4/22/2021,8:00:00 PM,0,89.9,0,4.335,1.5996,3.4266,1.5348,0.8,NA
2174,4/22/2021,8:10:00 PM,0,241.1,0,1.957,1.1784,2.3276,20.504,1,NA
2175,4/22/2021,8:20:00 PM,0,216.4,0,1.349,1.2133,0.5183,0.865,1,NA
2176,4/22/2021,8:30:00 PM,0,168.5,0,4.042,8.013,2.7334,1.9756,1,NA
2177,4/22/2021,8:40:00 PM,0,112.9,0,3.021,16.811,3.557,1.6157,1,NA
2178,4/22/2021,8:50:00 PM,0,66.9,0,5.518,29.78,6.347,3.557,0.9,NA
2179,4/22/2021,9:00:00 PM,0,69.7,0,4.856,27.08,5.643,2.807,1,NA
2180,4/22/2021,9:10:00 PM,0,28.8,0,3.429,19.01,3.946,1.994,0.4,NA
2181,4/22/2021,9:20:00 PM,0,72.9,0,3.475,19.65,4.067,1.924,1,NA
2182,4/22/2021,9:30:00 PM,0,151.3,0,1.792,23.98,60.757,20.24,1,NA
2183,4/22/2021,9:40:00 PM,0,274.8,0,2.056,13.5788,4.85518,2.92046,1,NA
2184,4/22/2021,9:50:00 PM,0,29,0,1.719,10.1459,2.08204,0.87806,0.4,NA
2185,4/22/2021,10:00:00 PM,0,17.8,0,3.43,20.56,4.13,1.683,0.3,NA
2186,4/22/2021,10:10:00 PM,0,35.9,0,1.267,7.57,1.509,0.622,0.6,NA
2187,4/22/2021,10:20:00 PM,0,110.7,0.1,0,0,0,0,0.7,NA
2188,4/22/2021,10:30:00 PM,0,7.8,0,0,0,0,0,0.2,NA
2189,4/22/2021,10:40:00 PM,0,33.9,0,0,0,0,0,0.3,NA
2190,4/22/2021,10:50:00 PM,0,16.9,0,0,0,0,0,0.3,NA
2191,4/22/2021,11:00:00 PM,0,0.5,0,0,0,0,0,0,NA
2192,4/22/2021,11:10:00 PM,0,0,0,0,0,0,0,0,NA
2193,4/22/2021,11:20:00 PM,0,3,0,0,0,0,0,0,NA
2194,4/22/2021,11:30:00 PM,0,0,0,0,0,0,0,0,NA
2195,4/22/2021,11:40:00 PM,0,1.5,0,0,0,0,0,0,NA
2196,4/22/2021,11:50:00 PM,0,0.2,0,0,0,0,0,0,NA
2197,4/23/2021,12:00:00 AM,0,8.6,0,0,0,0,0,0.1,NA
2198,4/23/2021,12:10:00 AM,0,3.2,0,0,0,0,0,0,NA
2199,4/23/2021,12:20:00 AM,0,9.7,0,0,0,0,0,0.1,NA
2200,4/23/2021,12:30:00 AM,0,20.8,0,0,0,0,0,0.3,NA
2201,4/23/2021,12:40:00 AM,0,0,0,0,0,0,0,0,NA
2202,4/23/2021,12:50:00 AM,0,0,0,0,0,0,0,0,NA
2203,4/23/2021,1:00:00 AM,0,0,0,0,0,0,0,0,NA
2204,4/23/2021,1:10:00 AM,0,1.6,0,0,0,0,0,0,NA
2205,4/23/2021,1:20:00 AM,0,0.8,0,0,0,0,0,0,NA
2206,4/23/2021,1:30:00 AM,0,5.4,0,0,0,0,0,0.1,NA
2207,4/23/2021,1:40:00 AM,0,11.3,0,0,0,0,0,0.1,NA
2208,4/23/2021,1:50:00 AM,0,0,0,0,0,0,0,0,NA
2209,4/23/2021,2:00:00 AM,0,2.1,0,0,0,0,0,0,NA
2210,4/23/2021,2:10:00 AM,0,0,0,0,0,0,0,0,NA
2211,4/23/2021,2:20:00 AM,0,1.7,0,0,0,0,0,0,NA
2212,4/23/2021,2:30:00 AM,0,4.1,0,0,0,0,0,0,NA
2213,4/23/2021,2:40:00 AM,0,0,0,0,0,0,0,0,NA
2214,4/23/2021,2:50:00 AM,0,10.8,0,0,0,0,0,0.2,NA
2215,4/23/2021,3:00:00 AM,0,2.2,0,0,0,0,0,0,NA
2216,4/23/2021,3:10:00 AM,0,45.3,0,0,0,0,0,0.4,NA
2217,4/23/2021,3:20:00 AM,0,13.3,0,0,0,0,0,0.2,NA
2218,4/23/2021,3:30:00 AM,0,79.7,0,0,0,0,0,0.9,NA
2219,4/23/2021,3:40:00 AM,0,67.8,0,0,0,0,0,0.8,NA
2220,4/23/2021,3:50:00 AM,0,10.9,0,0,0,0,0,0.1,NA
2221,4/23/2021,4:00:00 AM,0,63,0,0,0,0,0,0.6,NA
2222,4/23/2021,4:10:00 AM,0,39.5,0,0,0,0,0,0.5,NA
2223,4/23/2021,4:20:00 AM,0,99.1,0,0,0,0,0,0.6,NA
2224,4/23/2021,4:30:00 AM,0,0.4,0,0,0,0,0,0.1,NA
2225,4/23/2021,4:40:00 AM,0,47.3,0,0,0,0,0,0.4,NA
2226,4/23/2021,4:50:00 AM,0,0,0,0,0,0,0,0,NA
2227,4/23/2021,5:00:00 AM,0,2.2,0,0,0,0,0,0,NA
2228,4/23/2021,5:10:00 AM,0,0.2,0,0,0,0,0,0,NA
2229,4/23/2021,5:20:00 AM,0,0,0,0,0,0,0,0,NA
2230,4/23/2021,5:30:00 AM,0,3,0,0,0,0,0,0,NA
2231,4/23/2021,5:40:00 AM,0,0,0,0,0,0,0,0,NA
2232,4/23/2021,5:50:00 AM,0,0,0,0,0,0,0,0,NA
2233,4/23/2021,6:00:00 AM,0,0,0,0,0,0,0,0,NA
2234,4/23/2021,6:10:00 AM,0,0,0,0,0,0,0,0,NA
2235,4/23/2021,6:20:00 AM,0,13.7,0,0,0,0,0,0.2,NA
2236,4/23/2021,6:30:00 AM,0,0,0,0,0,0,0,0,NA
2237,4/23/2021,6:40:00 AM,0,0,0,0,0,0,0,0,NA
2238,4/23/2021,6:50:00 AM,0,27.9,0,0,0,0,0,0.3,NA
2239,4/23/2021,7:00:00 AM,0,1.7,0,0,0,0,0,0,NA
2240,4/23/2021,7:10:00 AM,0,8.1,0,0,0,0,0,0.1,NA
2241,4/23/2021,7:20:00 AM,0,8.2,0,0,0,0,0,0.1,NA
2242,4/23/2021,7:30:00 AM,0,9.1,0,0,0,0,0,0.1,NA
2243,4/23/2021,7:40:00 AM,0,17.1,0,0,0,0,0,0.2,NA
2244,4/23/2021,7:50:00 AM,0,30.4,0,1.356,2.4818,1.72514,1.2224,0.4,NA
2245,4/23/2021,8:00:00 AM,0,8.6,0,0.007,0.0709,0.00604,0.00306,0.1,NA
2246,4/23/2021,8:10:00 AM,0,33,0,2.057,3.5218,2.70604,1.99306,0.4,NA
2247,4/23/2021,8:20:00 AM,0,32.6,0,0,0.1518,0,0,0.3,NA
2248,4/23/2021,8:30:00 AM,0,23.8,0,3.713,7.878,12.342,2.198,0.3,NA
2249,4/23/2021,8:40:00 AM,0,76.2,0,19.552,34.77,25.494,15.091,0.5,NA
2250,4/23/2021,8:50:00 AM,0,264.1,0,22.922,45.26,27.806,19.434,1,NA
2251,4/23/2021,9:00:00 AM,0,206.7,0.1,112.914,207.78,145.82,100.78,0.8,NA
2252,4/23/2021,9:10:00 AM,0,289.7,0,91.758,156.701,116.791,77.236,1,NA
2253,4/23/2021,9:20:00 AM,0,142.6,0,63.15,114.959,85.734,57.704,1,NA
2254,4/23/2021,9:30:00 AM,0,58,0,137.748,240.1,186.96,124.76,0.9,NA
2255,4/23/2021,9:40:00 AM,0,103.3,0,167.768,286.6,230.2,152.01,1,NA
2256,4/23/2021,9:50:00 AM,0,52.5,0,227.752,388.4,317.4,209.64,1,NA
2257,4/23/2021,10:00:00 AM,0,109.5,0,124.536,214.96,174.22,113.68,0.6,NA
2258,4/23/2021,10:10:00 AM,0,51.7,0,166.467,289.9,231.63,152.86,1,NA
2259,4/23/2021,10:20:00 AM,0,39.8,0,200.343,351.2,282.9,182.43,0.5,NA
2260,4/23/2021,10:30:00 AM,0,111.8,0,241.298,404.59,339.12,219.82,1,NA
2261,4/23/2021,10:40:00 AM,0,111.9,0,288.713,477.65,409.75,265.4,1,NA
2262,4/23/2021,10:50:00 AM,0,321.8,0,19.196,37.07,23.669,17.407,1,NA
2263,4/23/2021,11:00:00 AM,0,128.7,0,14.654,28.19,20.24,14.11,1,NA
2264,4/23/2021,11:10:00 AM,0,173.4,0,24.795,43.02,33.151,22.828,1,NA
2265,4/23/2021,11:20:00 AM,0,495.3,0,28.188,53.19,37.23,25.55,1,NA
2266,4/23/2021,11:30:00 AM,0,167.1,0,48.576,89.47,63.5,43.49,1,NA
2267,4/23/2021,11:40:00 AM,0,65.6,0,215.671,325.9,347.1,189.13,1,NA
2268,4/23/2021,11:50:00 AM,0,100.9,0,441.329,478.58,6607.93,356.86,0.9,NA
2269,4/23/2021,12:00:00 PM,0,58.6,0,48.351,89.58,67.03,45.52,0.9,NA
2270,4/23/2021,12:10:00 PM,0,86.5,0,35.731,69.21,48.59,33.83,1,NA
2271,4/23/2021,12:20:00 PM,0,451.7,0,34.51,63.67,46.89,32.466,1,NA
2272,4/23/2021,12:30:00 PM,0,549.5,0,80.016,123.75,114.73,71.8,1,NA
2273,4/23/2021,12:40:00 PM,0,213.8,0,69.424,104.17,86.97,57.727,1,NA
2274,4/23/2021,12:50:00 PM,0,130.7,0,19.737,26.91,19.968,13.938,1,NA
2275,4/23/2021,1:00:00 PM,0,146.4,0,19.941,28.27,21.03,14.658,1,NA
2276,4/23/2021,1:10:00 PM,0,292.4,0,48.176,80.38,53.05,38.31,1,NA
2277,4/23/2021,1:20:00 PM,0,464.9,0,1369.615,1817.5,2064.373,1286.533,1,NA
2278,4/23/2021,1:30:00 PM,0,321.6,0,2779.086,3913.7,4547.6,2637.8,1,NA
2279,4/23/2021,1:40:00 PM,0,308.1,0,36.65,77.546,46.29,34.876,1,NA
2280,4/23/2021,1:50:00 PM,0,92.3,0,58.145,115.66,67.74,51.28,1,NA
2281,4/23/2021,2:00:00 PM,0,68.9,0,70.981,134.5,85.62,62.49,0.9,NA
2282,4/23/2021,2:10:00 PM,0,54.9,0,73.516,145.3,87.03,65.31,0.8,NA
2283,4/23/2021,2:20:00 PM,0,483.1,0,256.769,394.998,349.53,238.138,1,NA
2284,4/23/2021,2:30:00 PM,0,375.4,0,296.927,456.26,395.41,267.86,1,NA
2285,4/23/2021,2:40:00 PM,0,284.7,0,625.808,991.4,845.53,574.99,1,NA
2286,4/23/2021,2:50:00 PM,0,457.2,0,279.502,422.211,376.828,256.1164,1,NA
2287,4/23/2021,3:00:00 PM,0,254.6,0,12.88,27.588,16.2914,11.6072,1,NA
2288,4/23/2021,3:10:00 PM,0,667.2,0,47.039,79.58,59.4,40.98,1,NA
2289,4/23/2021,3:20:00 PM,0,253.6,0,88.571,177.4,115.75,84.8,1,NA
2290,4/23/2021,3:30:00 PM,0,201.2,0,45.336,98.27,60.7,45.031,1,NA
2291,4/23/2021,3:40:00 PM,0,546.3,0,100.387,162.517,156.704,97.0153,1,NA
2292,4/23/2021,3:50:00 PM,0,803,0,47.119,89.4,64.823,43.433,1,NA
2293,4/23/2021,4:00:00 PM,0,299.8,0,35.698,78.73,46.73,33.6,1,NA
2294,4/23/2021,4:10:00 PM,0,415.1,0,44.342,45.94,35.429,23.656,1,NA
2295,4/23/2021,4:20:00 PM,0,290.8,0,65.001,129.67,82.687,58.656,1,NA
2296,4/23/2021,4:30:00 PM,0,236.5,0,260.652,369.7,310.6,215.1,1,NA
2297,4/23/2021,4:40:00 PM,0,220.3,0,210.24,282.7,265.7,173.9,1,NA
2298,4/23/2021,4:50:00 PM,0,230,0,289.138,391.2,350,229.5,1,NA
2299,4/23/2021,5:00:00 PM,0,681.1,0,1579.651,3751,2011,1578.2,1,NA
2300,4/23/2021,5:10:00 PM,0,281.6,0,1728.741,3856,2065.7,1597.7,1,NA
2301,4/23/2021,5:20:00 PM,0,212.9,0,1903.982,4172,2561,1837,1,NA
2302,4/23/2021,5:30:00 PM,0,233.4,0,1328.056,3156,1670.8,1245.4,1,NA
2303,4/23/2021,5:40:00 PM,0,277.3,0,1418.958,3140.8,1830,1335.7,1,NA
2304,4/23/2021,5:50:00 PM,0,215.4,0,997.041,2037.5,1461.4,997.3,1,NA
2305,4/23/2021,6:00:00 PM,0,234,0,959.699,1982.7,1451.2,1020.8,1,NA
2306,4/23/2021,6:10:00 PM,0,233.7,0,805.123,1647,1187,856.9,1,NA
2307,4/23/2021,6:20:00 PM,0,261.3,0,281.636,640.04,397.527,297.005,1,NA
2308,4/23/2021,6:30:00 PM,0,230.4,0,571.994,1268,803.1,606.2,1,NA
2309,4/23/2021,6:40:00 PM,0,270.7,0,355.206,781.7,503.27,376.76,1,NA
2310,4/23/2021,6:50:00 PM,0,284.5,0,302.397,652.7,433.6,315.4,1,NA
2311,4/23/2021,7:00:00 PM,0,321.8,0,123.593,307.9,169.88,124.83,1,NA
2312,4/23/2021,7:10:00 PM,0,465.4,0,89.152,220.06,124.28,89.46,1,NA
2313,4/23/2021,7:20:00 PM,0,549.8,0,81.872,198.4,122.92,84.99,1,NA
2314,4/23/2021,7:30:00 PM,0,527.2,0,52.154,131.53,78.08,55.33,1,NA
2315,4/23/2021,7:40:00 PM,0,430.1,0,0.232,1.17,0.236,0.183,1,NA
2316,4/23/2021,7:50:00 PM,0,262.5,0,0,0,0,0,1,NA
2317,4/23/2021,8:00:00 PM,0,170.1,0,1.204,1.718,2.27,1.006,1,NA
2318,4/23/2021,8:10:00 PM,0,630.1,0,2.269,3.347,4.225,1.8819,1,NA
2319,4/23/2021,8:20:00 PM,0,911.3,0,0.022,0.0809,0.0291,0.00934,1,NA
2320,4/23/2021,8:30:00 PM,0,492.3,0,0,0.0809,0.0291,0,1,NA
2321,4/23/2021,8:40:00 PM,0,402.9,0,0,0.2227,0,0,1,NA
2322,4/23/2021,8:50:00 PM,0,580.1,0,0.022,0.82,2.2301,1.10734,1,NA
2323,4/23/2021,9:00:00 PM,0,1080.4,0,0,0.2327,0,0,1,NA
2324,4/23/2021,9:10:00 PM,0,1388.5,0,0,0,0,0,1,NA
2325,4/23/2021,9:20:00 PM,0,948.1,0,0,0.0809,0.0291,0,1,NA
2326,4/23/2021,9:30:00 PM,0,468.6,0,0,0.3845,0.0291,0,1,NA
2327,4/23/2021,9:40:00 PM,0,721.5,0,0,0.0709,0,0,1,NA
2328,4/23/2021,9:50:00 PM,0,1408.5,0,0,0,0,0,1,NA
2329,4/23/2021,10:00:00 PM,0,728,0,0.173,0.4349,1.0126,0.1278,1,NA
2330,4/23/2021,10:10:00 PM,0,265.6,0,0,0.4354,0.00604,0,1,NA
2331,4/23/2021,10:20:00 PM,0,206.4,0,0,0,0,0,1,NA
2332,4/23/2021,10:30:00 PM,0,506.4,0,0,0.0709,0,0,1,NA
2333,4/23/2021,10:40:00 PM,0,220.3,0,0.979,0.3536,0.176,0.123,1,NA
2334,4/23/2021,10:50:00 PM,0,148.7,0,0,0,0,0,1,NA
2335,4/23/2021,11:00:00 PM,0,201.5,0,0,0,0,0,1,NA
2336,4/23/2021,11:10:00 PM,0,305.8,0,0.187,1.7788,1.1165,0.33074,1,NA
2337,4/23/2021,11:20:00 PM,0,167.5,0,0.245,1.2645,0.31908,0.18802,1,NA
2338,4/23/2021,11:30:00 PM,0,249.6,0,0.214,1.3585,0.23554,0.11942,1,NA
2339,4/23/2021,11:40:00 PM,0,406.6,0,0.289,1.4177,0.26284,0.2067,1,NA
2340,4/23/2021,11:50:00 PM,0,935.6,0,5.353,8.5857,10.215,5.405,1,NA
2341,4/24/2021,12:00:00 AM,0,146.2,0,2.204,2.9497,4.9176,1.411,1,NA
2342,4/24/2021,12:10:00 AM,0,91.2,0,1.029,0.3214,0.2448,0.1722,1,NA
2343,4/24/2021,12:20:00 AM,0,217.8,0,0.145,3.297,7.3211,3.02694,1,NA
2344,4/24/2021,12:30:00 AM,0,136.8,0,0,7.0578,0.982,4.807,1,NA
2345,4/24/2021,12:40:00 AM,0,336.7,0,0,7.21,1.86,24.099,1,NA
2346,4/24/2021,12:50:00 AM,0,267.2,0,0,9.672,0,66.062,1,NA
2347,4/24/2021,1:00:00 AM,0,205.5,0,0,7.185,4.651,80.821,1,NA
2348,4/24/2021,1:10:00 AM,0,143.8,0,0,8.502,5.288,28.25,0.9,NA
2349,4/24/2021,1:20:00 AM,0,283.7,0,0,10.925,6.315,13.801,1,NA
2350,4/24/2021,1:30:00 AM,0,248.8,0,0,6.905,4.65,62.17,1,NA
2351,4/24/2021,1:40:00 AM,0,279.9,0,0,5.392,7.8646,1.699,1,NA
2352,4/24/2021,1:50:00 AM,0,214.3,0,0,6.2809,10.511,5.175,1,NA
2353,4/24/2021,2:00:00 AM,0,263.9,0,0,8.012,9.301,32.51,1,NA
2354,4/24/2021,2:10:00 AM,0,276.5,0,0,8.218,16.11,10.456,1,NA
2355,4/24/2021,2:20:00 AM,0,413.5,0,0,6.6039,1.76,8.318,1,NA
2356,4/24/2021,2:30:00 AM,0,486,0,57.001,4.3168,3.0196,1.761,1,NA
2357,4/24/2021,2:40:00 AM,0,139.5,0,0,2.9377,5.7532,22.459,1,NA
2358,4/24/2021,2:50:00 AM,0,172.1,0,0,5.2049,7.76,25.07,1,NA
2359,4/24/2021,3:00:00 AM,0,157.8,0,0,4.949,4.7316,4.384,1,NA
2360,4/24/2021,3:10:00 AM,0,363.6,0.1,0.543,9.852,7.984,66.364,1,NA
2361,4/24/2021,3:20:00 AM,0,85.1,0,1.15,7.792,1.3271,0.5179,0.5,NA
2362,4/24/2021,3:30:00 AM,0,36.5,0,0.636,4.602,0.8004,0.2716,0.6,NA
2363,4/24/2021,3:40:00 AM,0,0.3,0,0,0,0,0,0,NA
2364,4/24/2021,3:50:00 AM,0,0,0,0,0,0,0,0,NA
2365,4/24/2021,4:00:00 AM,0,0,0,0,0,0,0,0,NA
2366,4/24/2021,4:10:00 AM,0,0,0,0,0,0,0,0,NA
2367,4/24/2021,4:20:00 AM,0,4.8,0,0,0,0,0,0.1,NA
2368,4/24/2021,4:30:00 AM,0,0,0,0,0,0,0,0,NA
2369,4/24/2021,4:40:00 AM,0,0.5,0,0,0,0,0,0,NA
2370,4/24/2021,4:50:00 AM,0,0,0,0,0,0,0,0,NA
2371,4/24/2021,5:00:00 AM,0,0,0,0,0,0,0,0,NA
2372,4/24/2021,5:10:00 AM,0,0,0,0,0,0,0,0,NA
2373,4/24/2021,5:20:00 AM,0,0,0,0,0,0,0,0,NA
2374,4/24/2021,5:30:00 AM,0,0,0,0,0,0,0,0,NA
2375,4/24/2021,5:40:00 AM,0,1.9,0,0,0,0,0,0,NA
2376,4/24/2021,5:50:00 AM,0,0,0,0,0,0,0,0,NA
2377,4/24/2021,6:00:00 AM,0,0,0,0,0,0,0,0,NA
2378,4/24/2021,6:10:00 AM,0,0,0,0,0,0,0,0,NA
2379,4/24/2021,6:20:00 AM,0,0,0,0,0,0,0,0,NA
2380,4/24/2021,6:30:00 AM,0,0,0,0,0,0,0,0,NA
2381,4/24/2021,6:40:00 AM,0,22.2,0,0.033,0.284,0.0312,0.0138,0.2,NA
2382,4/24/2021,6:50:00 AM,0,0,0,0.428,3.267,0.4793,0.1807,0,NA
2383,4/24/2021,7:00:00 AM,0,0,0,0.47,3.45,0.551,0.199,0,NA
2384,4/24/2021,7:10:00 AM,0,0,0,0.47,3.45,0.551,0.199,0,NA
2385,4/24/2021,7:20:00 AM,0,0,0,0.47,3.45,0.551,0.199,0,NA
2386,4/24/2021,7:30:00 AM,0,16.1,0,0.119,0.6279,0.1658,0.07844,0.1,NA
2387,4/24/2021,7:40:00 AM,0,6.8,0,0,0.1518,0,0,0.1,NA
2388,4/24/2021,7:50:00 AM,0,0,0,0,0,0,0,0,NA
2389,4/24/2021,8:00:00 AM,0,0,0,0,0,0,0,0,NA
2390,4/24/2021,8:10:00 AM,0,25.5,0,1.91,9.283,2.322,1.9521,0.2,NA
2391,4/24/2021,8:20:00 AM,0,10.9,0,4.552,20.651,5.428,4.848,0.2,NA
2392,4/24/2021,8:30:00 AM,0,0,0,4.222,19.72,5.354,4.557,0,NA
2393,4/24/2021,8:40:00 AM,0,0,0,4.773,22.17,6.142,5.146,0,NA
2394,4/24/2021,8:50:00 AM,0,4,0,7.107,25.87,9.28,7.396,0,NA
2395,4/24/2021,9:00:00 AM,0,0,0,15.038,37.23,20.63,14.43,0,NA
2396,4/24/2021,9:10:00 AM,0,11.6,0,2.087,3.853,1.5884,1.235,0.1,NA
2397,4/24/2021,9:20:00 AM,0,0,0,1.597,6.515,2.317,1.657,0,NA
2398,4/24/2021,9:30:00 AM,0,19.5,0,0.499,2.031,0.82,0.491,0.2,NA
2399,4/24/2021,9:40:00 AM,0,0,0,0,0,0,0,0,NA
2400,4/24/2021,9:50:00 AM,0,20.6,0,0.028,0.4254,0.02416,0.01224,0.3,NA
2401,4/24/2021,10:00:00 AM,0,18.7,0,0,0.2127,0,0,0.3,NA
2402,4/24/2021,10:10:00 AM,0,11.9,0,0,0.1418,0.01208,0,0.1,NA
2403,4/24/2021,10:20:00 AM,0,7.9,0,0.028,0.2836,0.02416,0.01224,0.1,NA
2404,4/24/2021,10:30:00 AM,0,11.9,0,0.035,0.4963,0.04228,0.0153,0.1,NA
2405,4/24/2021,10:40:00 AM,0,16,0,0.132,0.7692,0.18668,0.05604,0.2,NA
2406,4/24/2021,10:50:00 AM,0,20.2,0,0.022,0.0809,0.0291,0.00934,0.2,NA
2407,4/24/2021,11:00:00 AM,0,15.4,0,0.042,0.4254,0.03624,0.01836,0.1,NA
2408,4/24/2021,11:10:00 AM,0,0,0,0.175,0.779,0.22182,0.07456,0,NA
2409,4/24/2021,11:20:00 AM,0,0,0,0.078,0.719,0.08346,0.03382,0,NA
2410,4/24/2021,11:30:00 AM,0,0.2,0,0.16,1.1356,0.19876,0.06828,0,NA
2411,4/24/2021,11:40:00 AM,0,0,0,0.145,1.0645,0.1757,0.062,0,NA
2412,4/24/2021,11:50:00 AM,0,3,0,0.021,0.2836,0.02416,0.00918,0,NA
2413,4/24/2021,12:00:00 PM,0,8.5,0,0,0,0,0,0.1,NA
2414,4/24/2021,12:10:00 PM,0,20.1,0,0,0,0,0,0.2,NA
2415,4/24/2021,12:20:00 PM,0,81.4,0.1,3.821,12.506,4.6658,3.9548,0.6,NA
2416,4/24/2021,12:30:00 PM,0,375.1,0,14.926,31.238,18.8501,14.24434,1,NA
2417,4/24/2021,12:40:00 PM,0,254.4,0,71.957,115.0498,93.7116,66.5692,1,NA
2418,4/24/2021,12:50:00 PM,0,168.6,0,1.776,6.614,5.307,3.754,0.9,NA
2419,4/24/2021,1:00:00 PM,0,411.6,0,25.654,44.761,34.732,24.1926,1,NA
2420,4/24/2021,1:10:00 PM,0,290.9,0,7.73,15.361,9.732,7.339,1,NA
2421,4/24/2021,1:20:00 PM,0,305.8,0,2.759,6.654,3.475,2.6775,1,NA
2422,4/24/2021,1:30:00 PM,0,137.9,0,6.675,21.92,9.632,5.956,1,NA
2423,4/24/2021,1:40:00 PM,0,55.4,0,21.143,47.85,30.11,20.33,0.6,NA
2424,4/24/2021,1:50:00 PM,0,80.8,0,17.115,43.05,23.47,17.18,0.8,NA
2425,4/24/2021,2:00:00 PM,0,10.5,0,1.516,4.316,2.064,1.602,0.2,NA
2426,4/24/2021,2:10:00 PM,0,26.9,0,2.407,7.3138,3.05016,2.37112,0.5,NA
2427,4/24/2021,2:20:00 PM,0,47.7,0,0.714,2.6908,0.88808,0.5604,0.4,NA
2428,4/24/2021,2:30:00 PM,0,26.2,0,1.175,4.5618,1.5272,1.22434,0.2,NA
2429,4/24/2021,2:40:00 PM,0,44.6,0,0.267,0.897,0.2834,0.2461,0.3,NA
2430,4/24/2021,2:50:00 PM,0,123,0,3.37,10.791,4.118,2.7114,0.5,NA
2431,4/24/2021,3:00:00 PM,0,311.8,0,18.541,37.66,22.172,16.796,1,NA
2432,4/24/2021,3:10:00 PM,0,98.4,0,25.29,53.058,28.148,23.257,0.6,NA
2433,4/24/2021,3:20:00 PM,0,129.6,0,38.935,111.88,48.72,38.278,0.9,NA
2434,4/24/2021,3:30:00 PM,0,93.1,0,48.612,155.72,57.11,49.06,0.7,NA
2435,4/24/2021,3:40:00 PM,0,111,0,63.468,198.2,79.45,65.5,0.8,NA
2436,4/24/2021,3:50:00 PM,0,146.6,0,34.68,120.91,41.78,36.32,0.8,NA
2437,4/24/2021,4:00:00 PM,0,69.4,0,26.496,85.126,32.638,27.494,0.8,NA
2438,4/24/2021,4:10:00 PM,0,123.3,0,83.65,163.04,122.24,81.98,0.9,NA
2439,4/24/2021,4:20:00 PM,0,133,0,106.165,172.89,159.05,101.43,0.9,NA
2440,4/24/2021,4:30:00 PM,0,118.5,0,58.986,112.6,83.11,55.69,0.8,NA
2441,4/24/2021,4:40:00 PM,0,204.7,0,103.729,173.175,166.561,100.772,1,NA
2442,4/24/2021,4:50:00 PM,0,38.9,0,1.612,5.839,5.572,1.4294,0.4,NA
2443,4/24/2021,5:00:00 PM,0,56.4,0,8.066,19.0448,9.3373,7.39074,0.7,NA
2444,4/24/2021,5:10:00 PM,0,103.5,0,11.387,24.299,13.526,10.755,0.7,NA
2445,4/24/2021,5:20:00 PM,0,52.9,0,1.314,3.5168,1.5934,1.1904,0.7,NA
2446,4/24/2021,5:30:00 PM,0,78.6,0,10.901,24.66,12.67,10.376,0.9,NA
2447,4/24/2021,5:40:00 PM,0,58,0,12.187,26.782,13.4204,10.843,0.8,NA
2448,4/24/2021,5:50:00 PM,0,401.8,0,42.638,70.754,64.679,39.4384,1,NA
2449,4/24/2021,6:00:00 PM,0,395.8,0,49.124,67.375,62.386,47.411,1,NA
2450,4/24/2021,6:10:00 PM,0,590,0,65.224,87.6509,127.45,57.78,1,NA
2451,4/24/2021,6:20:00 PM,0,323.2,0,20.018,37.04,28.704,19.092,1,NA
2452,4/24/2021,6:30:00 PM,0,113.5,0,11.67,26.95,14.899,11.546,1,NA
2453,4/24/2021,6:40:00 PM,0,29.4,0,11.121,27.74,14.171,11.048,0.4,NA
2454,4/24/2021,6:50:00 PM,0,48.8,0,6.436,16.456,6.8584,5.648,0.6,NA
2455,4/24/2021,7:00:00 PM,0,181.7,0,7.238,28.392,8.667,7.58,1,NA
2456,4/24/2021,7:10:00 PM,0,117.5,0,4.427,19.436,5.1694,4.7881,0.9,NA
2457,4/24/2021,7:20:00 PM,0,441.9,0,3.531,8.865,5.0246,3.6222,1,NA
2458,4/24/2021,7:30:00 PM,0,239.3,0,0.1,102.763,134.673,58.7684,1,NA
2459,4/24/2021,7:40:00 PM,0,188.6,0,0,128.03,163.19,80.74,1,NA
2460,4/24/2021,7:50:00 PM,0,506.1,0,8.463,19.1689,15.271,16.4346,1,NA
2461,4/24/2021,8:00:00 PM,1,NA,NA,NA,NA,NA,NA,NA,NA
2462,4/24/2021,8:10:00 PM,1,NA,NA,NA,NA,NA,NA,NA,NA
